project_name	publication_year	publication_doi	oil_reservoir	oil_wells	latitude	longitude	geo_loc_name	study_primary_focus	study_process	depth	temp	pH	salinity	API	NO3-	PO43-	SO42-	Ca2+	Mg2+	Na+	К+	Cl-	HCO3-	Acetate	sample_name	feature	material	collection_date	archive	archive_project	archive_accession
Eze2021	2021	10.1186/s13568-021-01250-4	Wietze	None	52.39	9.50	Germany	ecology	oil degradation	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	TarPit1_Water	oil reservoir	oil contaminated water	2019	SRA	PRJNA612814	SRS7268595
Eze2021	2021	10.1186/s13568-021-01250-4	Wietze	None	52.39	9.50	Germany	ecology	oil degradation	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	TarPit3	oil reservoir	oil contaminated soil	2019	SRA	PRJNA612814	SRS6321459
Eze2021	2021	10.1186/s13568-021-01250-4	Wietze	None	52.39	9.50	Germany	ecology	oil degradation	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	TarPit3_enrich	oil reservoir	oil contaminated soil	2019	SRA	PRJNA612814	SRS6321460
Eze2021	2021	10.1186/s13568-021-01250-4	Wietze	None	52.39	9.50	Germany	ecology	oil degradation	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	TarPit2_enrich	oil reservoir	oil contaminated soil	2019	SRA	PRJNA612814	SRS7268594
Eze2021	2021	10.1186/s13568-021-01250-4	Wietze	None	52.39	9.50	Germany	ecology	oil degradation	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	TarPit1_enrich	oil reservoir	oil contaminated soil	2019	SRA	PRJNA612814	SRS7268593
Eze2021	2021	10.1186/s13568-021-01250-4	Wietze	None	52.39	9.50	Germany	ecology	oil degradation	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	TarPit3_enrich2	oil reservoir	oil contaminated soil	2019	SRA	PRJNA612814	SRS7268592
Eze2021	2021	10.1186/s13568-021-01250-4	Wietze	None	52.39	9.50	Germany	ecology	oil degradation	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	TarPit2_enrich2	oil reservoir	oil contaminated soil	2019	SRA	PRJNA612814	SRS7268591
Eze2021	2021	10.1186/s13568-021-01250-4	Wietze	None	52.39	9.50	Germany	ecology	oil degradation	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	TarPit1_enrich2	oil reservoir	oil contaminated soil	2019	SRA	PRJNA612814	SRS7268590
Eze2021	2021	10.1186/s13568-021-01250-4	Wietze	None	52.39	9.50	Germany	ecology	oil degradation	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	TarPit3_enrich1	oil reservoir	oil contaminated soil	2019	SRA	PRJNA612814	SRS7268589
Eze2021	2021	10.1186/s13568-021-01250-4	Wietze	None	52.39	9.50	Germany	ecology	oil degradation	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	TarPit2	oil reservoir	oil contaminated soil	2019	SRA	PRJNA612814	SRS7268588
Eze2021	2021	10.1186/s13568-021-01250-4	Wietze	None	52.39	9.50	Germany	ecology	oil degradation	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	TarPit1	oil reservoir	oil contaminated soil	2019	SRA	PRJNA612814	SRS7268587
Ferreira2020	2020	10.1016/j.scitotenv.2020.136646	Miranga	Miranga	12.35	38.22	Brazil	industy	taxonomic and functional diversity	1021	60	unknown	6.2	39	unknown	unknown	unknown	unknown	unknown	None	None	None	None	unknown	BA-2 - oil	flooded oil reservoir	production fluid	12.2012	SRA	PRJNA729662	SRS9115670
Ferreira2020	2020	10.1016/j.scitotenv.2020.136646	Miranga	Miranga	12.35	38.22	Brazil	industy	taxonomic and functional diversity	456.5	50	unknown	4.5	21	unknown	unknown	unknown	unknown	unknown	None	None	None	None	unknown	BA-1	flooded oil reservoir	crude oil	12.2012	SRA	PRJNA729662	SRS8961956
Gao2015	2015	10.5194/bg-12-3403-2015	Lu039	Xinjiang	45.62	84.86	China	ecology/industy	metabolism	1200	37	unknown	11.69	unknown	11.5	19.1	14.04	281.9	32.1	None	None	6125	434	unknown	Lu1039B	oil reservoir	formation water	2012	SRA	PRJNA246768	SRS631376
Gao2015	2015	10.5194/bg-12-3403-2015	Lu1039	Xinjiang	45.62	84.86	China	ecology/industy	metabolism	1200	37	unknown	11.69	unknown	11.5	19.1	14.04	281.9	32.1	None	None	6125	434	unknown	Lu1039A	oil reservoir	formation water	2012	SRA	PRJNA246768	SRS631433
Gao2015	2015	10.5194/bg-12-3403-2015	Lu2180	Xinjiang	45.62	84.86	China	ecology/industy	metabolism	1200	37	unknown	11.17	unknown	10.6	17.5	4.86	284.7	31.6	None	None	5820	464	unknown	Lu2180A	oil reservoir	formation water	2012	SRA	PRJNA246768	SRS631434
Gao2015	2015	10.5194/bg-12-3403-2015	Lu2180	Xinjiang	45.62	84.86	China	ecology/industy	metabolism	1200	37	unknown	11.17	unknown	10.6	17.5	4.86	284.7	31.6	None	None	5820	464	unknown	Lu2180B	oil reservoir	formation water	2012	SRA	PRJNA246768	SRS631377
Gao2015	2015	10.5194/bg-12-3403-2015	Lu3073	Xinjiang	45.62	84.86	China	ecology/industy	metabolism	1200	37	unknown	10.545	unknown	12.7	18.8	23.13	181.6	26	None	None	5160	846	unknown	Lu3073A	oil reservoir	formation water	2012	SRA	PRJNA246768	SRS631435
Gao2015	2015	10.5194/bg-12-3403-2015	Lu3073	Xinjiang	45.62	84.86	China	ecology/industy	metabolism	1200	37	unknown	10.545	unknown	12.7	18.8	23.13	181.6	26	None	None	5160	846	unknown	Lu3073B	oil reservoir	formation water	2012	SRA	PRJNA246768	SRS631378
Gao2015	2015	10.5194/bg-12-3403-2015	Lu3084	Xinjiang	45.62	84.86	China	ecology/industy	metabolism	1200	37	unknown	10.85	None	15.1	20.2	116.2	191.3	21.7	None	None	5640	356	unknown	Lu3084A	oil reservoir	injection water	2012	SRA	PRJNA246768	SRS631432
Gao2015	2015	10.5194/bg-12-3403-2015	Lu3084	Xinjiang	45.62	84.86	China	ecology/industy	metabolism	1200	37	unknown	10.85	None	15.1	20.2	116.2	191.3	21.7	None	None	5640	356	unknown	Lu3084B	oil reservoir	injection water	2012	SRA	PRJNA246768	SRS631375
Gao2015	2015	10.5194/bg-12-3403-2015	Lu3095	Xinjiang	45.62	84.86	China	ecology/industy	metabolism	1200	37	unknown	11.102	unknown	11.6	19.5	8.86	216.4	28.8	None	None	5850	511	unknown	Lu3095A	oil reservoir	formation water	2012	SRA	PRJNA246768	SRS631436
Gao2015	2015	10.5194/bg-12-3403-2015	Lu3095	Xinjiang	45.62	84.86	China	ecology/industy	metabolism	1200	37	unknown	11.102	unknown	11.6	19.5	8.86	216.4	28.8	None	None	5850	511	unknown	Lu3095B	oil reservoir	formation water	2012	SRA	PRJNA246768	SRS631379
Gao2015	2015	10.5194/bg-12-3403-2015	T86	Xinjiang	45.62	84.86	China	ecology/industy	metabolism	1088	22.6	unknown	10.101	None	7.6	16.8	483.4	70.2	33.1	None	None	3010	3140	unknown	T86-0	oil reservoir	injection water	2011	SRA	PRJNA246769	SRS606578
Gao2015	2015	10.5194/bg-12-3403-2015	T86	Xinjiang	45.62	84.86	China	ecology/industy	metabolism	1088	22.6	unknown	11.313	None	6.8	15.1	89.4	77.9	63.1	None	None	3630	3823	unknown	T86-8	oil reservoir	injection water	2011	SRA	PRJNA246768	SRS617887
Gao2015	2015	10.5194/bg-12-3403-2015	T90	Xinjiang	45.62	84.86	China	ecology/industy	metabolism	1088	22.6	unknown	13.203	unknown	5.7	18.5	89.9	96.2	68.1	None	None	3099	5837	unknown	T90	oil reservoir	formation water	2011	SRA	PRJNA246768	SRS617910
Gao2015	2015	10.5194/bg-12-3403-2015	T93	Xinjiang	45.62	84.86	China	ecology/industy	metabolism	1088	22.6	unknown	13.203	None	5.7	18.5	89.9	96.2	68.1	None	None	2922	4052	unknown	T93-0	oil reservoir	injection water	2011	SRA	PRJNA246768	SRS617907
Gao2015	2015	10.5194/bg-12-3403-2015	T93	Xinjiang	45.62	84.86	China	ecology/industy	metabolism	1088	22.6	unknown	13.991	None	11.5	21.2	362.4	78	63.1	None	None	3453	5687	unknown	T93-7	oil reservoir	injection water	2011	SRA	PRJNA246768	SRS617909
Gao2015	2015	10.5194/bg-12-3403-2015	T95	Xinjiang	45.62	84.86	China	ecology/industy	metabolism	1088	22.6	unknown	8.997	unknown	6.3	16.2	65.6	86.4	17.5	None	None	3816	1915	unknown	T95	oil reservoir	formation water	2011	SRA	PRJNA246768	SRS617913
Gao2015	2015	10.5194/bg-12-3403-2015	T96	Xinjiang	45.62	84.86	China	ecology/industy	metabolism	1088	22.6	unknown	9.71	unknown	8.5	12.1	165.1	108.7	50.2	None	None	3406	2841	unknown	T96	oil reservoir	formation water	2011	SRA	PRJNA246768	SRS617914
Gao2018	2018	10.1007/s00253-018-8766-2	Daqing Oil Field	N2-D3-P40	46.60	124.90	China	industy	microbial enhanced oil recovery	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	N2D3P40201408	oil reservoir	production fluid	2014	no	PRJNA349240	NA
Gao2018	2018	10.1007/s00253-018-8766-2	Daqing Oil Field	N2-D3-P40	46.60	124.90	China	industy	microbial enhanced oil recovery	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	N2D3P40201406	oil reservoir	production fluid	2014	no	PRJNA349240	NA
Gao2018	2018	10.1007/s00253-018-8766-2	Daqing Oil Field	N2-D3-P40	46.60	124.90	China	industy	microbial enhanced oil recovery	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	N2D3P40201404	oil reservoir	production fluid	2014	no	PRJNA349240	NA
Gao2018	2018	10.1007/s00253-018-8766-2	Daqing Oil Field	N2-D3-P40	46.60	124.90	China	industy	microbial enhanced oil recovery	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	N2D3P40201402	oil reservoir	production fluid	2014	no	PRJNA349240	NA
Gao2018	2018	10.1007/s00253-018-8766-2	Daqing Oil Field	N2-D3-P40	46.60	124.90	China	industy	microbial enhanced oil recovery	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	N2D3P40201312	oil reservoir	production fluid	2013	no	PRJNA349240	NA
Gao2018	2018	10.1007/s00253-018-8766-2	Daqing Oil Field	N2-D3-P40	46.60	124.90	China	industy	microbial enhanced oil recovery	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	N2D3P40201307	oil reservoir	production fluid	2013	no	PRJNA349240	NA
Gao2018	2018	10.1007/s00253-018-8766-2	Daqing Oil Field	N2-D3-P40	46.60	124.90	China	industy	microbial enhanced oil recovery	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	N2D3P40201304	oil reservoir	production fluid	2013	no	PRJNA349240	NA
Gao2018	2018	10.1007/s00253-018-8766-2	Daqing Oil Field	N2-D3-P40	46.60	124.90	China	industy	microbial enhanced oil recovery	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	N2D3P40201302	oil reservoir	production fluid	2013	no	PRJNA349240	NA
Gao2018	2018	10.1007/s00253-018-8766-2	Daqing Oil Field	N2-D3-P40	46.60	124.90	China	industy	microbial enhanced oil recovery	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	N2D3P40201207	oil reservoir	production fluid	2012	no	PRJNA349240	NA
Gao2018	2018	10.1007/s00253-018-8766-2	Daqing Oil Field	N2-D3-P40	46.60	124.90	China	industy	microbial enhanced oil recovery	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	N2D3P40201205	oil reservoir	production fluid	2012	no	PRJNA349240	NA
Gao2018	2018	10.1007/s00253-018-8766-2	Daqing Oil Field	N2-D3-P40	46.60	124.90	China	industy	microbial enhanced oil recovery	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	N2D3P40201203	oil reservoir	production fluid	2012	no	PRJNA349240	NA
Gao2018	2018	10.1007/s00253-018-8766-2	Daqing Oil Field	N2-D3-P40	46.60	124.90	China	industy	microbial enhanced oil recovery	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	N2D3P40201108	oil reservoir	production fluid	2011	no	PRJNA349240	NA
Gao2018	2018	10.1007/s00253-018-8766-2	Daqing Oil Field	N2-D2-P40	46.60	124.90	China	industy	microbial enhanced oil recovery	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	N2D2P40201410	oil reservoir	production fluid	2014	SRA	PRJNA349240	SRS1890866
Gao2018	2018	10.1007/s00253-018-8766-2	Daqing Oil Field	N2-D2-P40	46.60	124.90	China	industy	microbial enhanced oil recovery	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	N2D2P40201408	oil reservoir	production fluid	2014	SRA	PRJNA349240	SRS1890865
Gao2018	2018	10.1007/s00253-018-8766-2	Daqing Oil Field	N2-D2-P40	46.60	124.90	China	industy	microbial enhanced oil recovery	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	N2D2P40201404	oil reservoir	production fluid	2014	SRA	PRJNA349240	SRS1890863
Gao2018	2018	10.1007/s00253-018-8766-2	Daqing Oil Field	N2-D2-P40	46.60	124.90	China	industy	microbial enhanced oil recovery	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	N2D2P40201402;	oil reservoir	production fluid	2014	SRA	PRJNA349240	SRS1890862
Gao2018	2018	10.1007/s00253-018-8766-2	Daqing Oil Field	N2-D2-P40	46.60	124.90	China	industy	microbial enhanced oil recovery	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	N2D2P40201312;	oil reservoir	production fluid	2013	SRA	PRJNA349240	SRS1890860
Gao2018	2018	10.1007/s00253-018-8766-2	Daqing Oil Field	N2-D2-P40	46.60	124.90	China	industy	microbial enhanced oil recovery	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	N2D2P40201307;	oil reservoir	production fluid	2013	SRA	PRJNA349240	SRS1890859
Gao2018	2018	10.1007/s00253-018-8766-2	Daqing Oil Field	N2-D2-P40	46.60	124.90	China	industy	microbial enhanced oil recovery	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	N2D2P40201304;	oil reservoir	production fluid	2013	SRA	PRJNA349240	SRS1890856
Gao2018	2018	10.1007/s00253-018-8766-2	Daqing Oil Field	N2-D2-P40	46.60	124.90	China	industy	microbial enhanced oil recovery	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	N2D2P40201302;	oil reservoir	production fluid	2013	SRA	PRJNA349240	SRS1890855
Gao2018	2018	10.1007/s00253-018-8766-2	Daqing Oil Field	N2-D2-P40	46.60	124.90	China	industy	microbial enhanced oil recovery	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	N2D2P40201211;	oil reservoir	production fluid	2012	SRA	PRJNA349240	SRS1890853
Gao2018	2018	10.1007/s00253-018-8766-2	Daqing Oil Field	N2-D2-P40	46.60	124.90	China	industy	microbial enhanced oil recovery	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	N2D2P40201207;	oil reservoir	production fluid	2012	SRA	PRJNA349240	SRS1890852
Gao2018	2018	10.1007/s00253-018-8766-2	Daqing Oil Field	N2-D2-P40	46.60	124.90	China	industy	microbial enhanced oil recovery	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	N2D2P40201205;	oil reservoir	production fluid	2012	SRA	PRJNA349240	SRS1890851
Gao2018	2018	10.1007/s00253-018-8766-2	Daqing Oil Field	N2-D2-P40	46.60	124.90	China	industy	microbial enhanced oil recovery	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	N2D2P40201203;	oil reservoir	production fluid	2012	SRA	PRJNA349240	SRS1890850
Gao2018	2018	10.1007/s00253-018-8766-2	Daqing Oil Field	N2-2-P141	46.60	124.90	China	industy	microbial enhanced oil recovery	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	N22P141201410;	oil reservoir	production fluid	2014	SRA	PRJNA349240	SRS1890848
Gao2018	2018	10.1007/s00253-018-8766-2	Daqing Oil Field	N2-2-P141	46.60	124.90	China	industy	microbial enhanced oil recovery	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	N22P141201408;	oil reservoir	production fluid	2014	SRA	PRJNA349240	SRS1890847
Gao2018	2018	10.1007/s00253-018-8766-2	Daqing Oil Field	N2-2-P141	46.60	124.90	China	industy	microbial enhanced oil recovery	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	N22P141201406;	oil reservoir	production fluid	2014	SRA	PRJNA349240	SRS1890846
Gao2018	2018	10.1007/s00253-018-8766-2	Daqing Oil Field	N2-2-P141	46.60	124.90	China	industy	microbial enhanced oil recovery	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	N22P141201404;	oil reservoir	production fluid	2014	SRA	PRJNA349240	SRS1890845
Gao2018	2018	10.1007/s00253-018-8766-2	Daqing Oil Field	N2-2-P141	46.60	124.90	China	industy	microbial enhanced oil recovery	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	N22P141201402;	oil reservoir	production fluid	2014	SRA	PRJNA349240	SRS1890844
Gao2018	2018	10.1007/s00253-018-8766-2	Daqing Oil Field	N2-2-P141	46.60	124.90	China	industy	microbial enhanced oil recovery	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	N22P141201312;	oil reservoir	production fluid	2013	SRA	PRJNA349240	SRS1890842
Gao2018	2018	10.1007/s00253-018-8766-2	Daqing Oil Field	N2-2-P141	46.60	124.90	China	industy	microbial enhanced oil recovery	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	N22P141201307;	oil reservoir	production fluid	2013	SRA	PRJNA349240	SRS1890841
Gao2018	2018	10.1007/s00253-018-8766-2	Daqing Oil Field	N2-2-P141	46.60	124.90	China	industy	microbial enhanced oil recovery	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	N22P141201304;	oil reservoir	production fluid	2013	SRA	PRJNA349240	SRS1890839
Gao2018	2018	10.1007/s00253-018-8766-2	Daqing Oil Field	N2-2-P141	46.60	124.90	China	industy	microbial enhanced oil recovery	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	N22P141201302;	oil reservoir	production fluid	2013	SRA	PRJNA349240	SRS1890838
Gao2018	2018	10.1007/s00253-018-8766-2	Daqing Oil Field	N2-2-P141	46.60	124.90	China	industy	microbial enhanced oil recovery	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	N22P141201211;	oil reservoir	production fluid	2012	SRA	PRJNA349240	SRS1890836
Gao2018	2018	10.1007/s00253-018-8766-2	Daqing Oil Field	N2-2-P141	46.60	124.90	China	industy	microbial enhanced oil recovery	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	N22P141201207;	oil reservoir	production fluid	2012	SRA	PRJNA349240	SRS1890834
Gao2018	2018	10.1007/s00253-018-8766-2	Daqing Oil Field	N2-2-P141	46.60	124.90	China	industy	microbial enhanced oil recovery	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	N22P141201205;	oil reservoir	production fluid	2012	SRA	PRJNA349240	SRS1890833
Gao2018	2018	10.1007/s00253-018-8766-2	Daqing Oil Field	N2-2-P141	46.60	124.90	China	industy	microbial enhanced oil recovery	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	N22P141201108;	oil reservoir	production fluid	2011	SRA	PRJNA349240	SRS1890832
Gao2018	2018	10.1007/s00253-018-8766-2	Daqing Oil Field	N2-2-P140	46.60	124.90	China	industy	microbial enhanced oil recovery	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	N22P140201410;	oil reservoir	production fluid	2014	SRA	PRJNA349240	SRS1890831
Gao2018	2018	10.1007/s00253-018-8766-2	Daqing Oil Field	N2-2-P140	46.60	124.90	China	industy	microbial enhanced oil recovery	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	N22P140201408;	oil reservoir	production fluid	2014	SRA	PRJNA349240	SRS1890829
Gao2018	2018	10.1007/s00253-018-8766-2	Daqing Oil Field	N2-2-P140	46.60	124.90	China	industy	microbial enhanced oil recovery	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	N22P140201406;	oil reservoir	production fluid	2014	SRA	PRJNA349240	SRS1890828
Gao2018	2018	10.1007/s00253-018-8766-2	Daqing Oil Field	N2-2-P140	46.60	124.90	China	industy	microbial enhanced oil recovery	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	N22P140201404;	oil reservoir	production fluid	2014	SRA	PRJNA349240	SRS1890827
Gao2018	2018	10.1007/s00253-018-8766-2	Daqing Oil Field	N2-2-P140	46.60	124.90	China	industy	microbial enhanced oil recovery	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	N22P140201402;	oil reservoir	production fluid	2014	SRA	PRJNA349240	SRS1890826
Gao2018	2018	10.1007/s00253-018-8766-2	Daqing Oil Field	N2-2-P140	46.60	124.90	China	industy	microbial enhanced oil recovery	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	N22P140201312;	oil reservoir	production fluid	2013	SRA	PRJNA349240	SRS1890825
Gao2018	2018	10.1007/s00253-018-8766-2	Daqing Oil Field	N2-2-P140	46.60	124.90	China	industy	microbial enhanced oil recovery	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	N22P140201302;	oil reservoir	production fluid	2013	SRA	PRJNA349240	SRS1890787
Gao2018	2018	10.1007/s00253-018-8766-2	Daqing Oil Field	N2-2-P140	46.60	124.90	China	industy	microbial enhanced oil recovery	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	N22P140201207;	oil reservoir	production fluid	2012	SRA	PRJNA349240	SRS1890786
Gao2018	2018	10.1007/s00253-018-8766-2	Daqing Oil Field	N2-2-P140	46.60	124.90	China	industy	microbial enhanced oil recovery	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	N22P140201203;	oil reservoir	production fluid	2012	SRA	PRJNA349240	SRS1890785
Gao2018	2018	10.1007/s00253-018-8766-2	Daqing Oil Field	N2-2-P140	46.60	124.90	China	industy	microbial enhanced oil recovery	None	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	N22P140201108;	oil reservoir	production fluid	2011	SRA	PRJNA349240	SRS1890784
Gao2022	2022	10.1016/j.chemosphere.2021.133207	Yellow River Delta Natural Reserve	T32	37.74	119.17	China	ecology	biogeochemical transformations	0.3	unknown	8.6	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	unknown	T3.2.C	oil reservoir	oil contaminated soil	2020	SRA	PRJNA721542	SRS8696719
